Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Isaiah Crawford,SAC,3,3,0,9.0,2,11,5,0.5,2.57,2.0,0.182,0,0,0,0.0,0.0,0.0,1642384,1610612758
Isaiah Hartenstein,OKC,28,25,3,823.0,322,1716,997,47.3,1.65,0.44,0.188,156,4,244,0.603,0.0,0.84,1628392,1610612760
Isaiah Jackson,IND,5,1,4,84.0,35,120,70,2.7,1.34,0.39,0.292,5,4,29,0.8,0.5,0.897,1630543,1610612754
Isaiah Joe,OKC,44,37,7,924.0,425,1166,800,38.8,2.0,1.37,0.364,24,0,25,0.333,0.0,0.4,1630198,1610612760
Isaiah Stewart,DET,45,21,24,911.0,248,1110,701,31.5,1.7,0.7,0.223,140,18,195,0.371,0.778,0.856,1630191,1610612765
Isaiah Wong,CHA,17,2,15,209.0,90,414,200,30.1,4.36,4.1,0.217,3,0,13,0.667,0.0,0.308,1631209,1610612766
Ivica Zubac,LAC,48,28,20,1531.0,725,2596,1543,78.6,1.82,0.7,0.279,285,244,482,0.533,0.648,0.929,1627826,1610612746
JD Davison,BOS,5,5,0,24.0,6,58,20,5.7,5.89,5.0,0.103,0,0,0,0.0,0.0,0.0,1631120,1610612738
JT Thor,CLE,9,8,1,42.0,28,73,38,2.7,2.19,1.41,0.384,0,0,4,0.0,0.0,1.75,1630550,1610612739
Ja Morant,MEM,29,20,9,825.0,594,1929,752,153.3,4.77,4.24,0.308,10,6,30,0.9,0.667,0.533,1629630,1610612763
Ja'Kobe Walter,TOR,31,10,21,587.0,229,760,492,29.1,2.3,1.8,0.301,12,1,38,0.5,0.0,0.5,1642266,1610612761
Jabari Smith Jr.,HOU,33,22,11,1021.0,393,1212,572,36.3,1.8,0.95,0.324,39,19,88,0.718,0.842,0.932,1631095,1610612745
Jabari Walker,POR,37,14,23,375.0,119,484,283,14.5,1.8,0.86,0.246,16,0,61,0.375,0.0,0.852,1631133,1610612757
Jack McVeigh,HOU,6,5,1,21.0,8,24,19,0.6,1.43,0.79,0.333,0,0,2,0.0,0.0,0.0,1629098,1610612745
Jacob Toppin,NYK,16,12,4,49.0,6,85,44,3.7,2.64,1.91,0.071,0,0,3,0.0,0.0,0.667,1631210,1610612752
Jaden Hardy,DAL,39,21,18,609.0,326,983,431,66.8,4.08,3.82,0.332,10,0,15,0.8,0.0,0.933,1630702,1610612742
Jaden Ivey,DET,30,14,16,898.0,528,1782,854,126.8,4.27,3.85,0.296,21,0,36,1.095,0.0,1.25,1631093,1610612765
Jaden McDaniels,MIN,50,27,23,1568.0,547,2026,1067,62.3,1.85,1.09,0.27,23,1,97,0.826,0.0,0.938,1630183,1610612750
Jaden Springer,BOS,25,18,7,121.0,37,124,60,9.2,4.46,4.28,0.298,0,1,5,0.0,0.0,0.0,1630531,1610612738
Jae Crowder,SAC,7,2,5,92.0,20,111,56,2.1,1.12,0.29,0.18,2,0,5,0.0,0.0,0.4,203109,1610612758
Jae'Sean Tate,HOU,31,23,8,354.0,125,431,241,16.5,2.3,1.64,0.29,22,6,42,0.636,0.167,0.69,1630256,1610612745
Jaime Jaquez Jr.,MIA,43,22,21,1004.0,405,1703,779,97.4,3.43,3.03,0.238,26,24,89,0.769,0.333,0.764,1631170,1610612748
Jake LaRavia,MEM,46,30,16,977.0,343,1761,869,70.8,2.41,1.81,0.195,34,1,98,0.618,0.0,0.673,1631222,1610612763
Jakob Poeltl,TOR,45,16,29,1389.0,637,2677,1596,74.0,1.66,0.45,0.238,351,48,459,0.487,0.604,0.88,1627751,1610612761
Jalen Bridges,PHX,4,0,4,17.0,1,12,7,0.4,1.89,1.5,0.083,0,0,0,0.0,0.0,0.0,1641779,1610612756
Jalen Brunson,NYK,50,33,17,1764.0,1304,4316,1615,437.6,6.08,6.12,0.302,24,31,30,0.667,0.387,0.6,1628973,1610612752
Jalen Duren,DET,47,24,23,1211.0,505,1965,942,61.8,1.89,0.79,0.257,177,21,365,0.401,0.476,1.016,1631105,1610612765
Jalen Green,HOU,50,32,18,1655.0,1066,3069,1284,243.8,4.77,4.47,0.347,13,0,39,1.154,0.0,1.026,1630224,1610612745
Jalen Hood-Schifino,UTA,2,2,0,14.0,4,19,11,1.2,3.68,2.94,0.211,0,0,1,0.0,0.0,0.0,1641720,1610612762
Jalen Johnson,ATL,36,18,18,1284.0,680,3153,1374,133.0,2.53,1.48,0.216,71,33,133,0.789,0.303,0.977,1630552,1610612737
Jalen Pickett,DEN,20,14,6,164.0,51,345,148,26.6,4.62,4.16,0.148,3,1,3,1.0,0.0,0.667,1629618,1610612743
Jalen Smith,CHI,46,20,26,706.0,383,1215,763,30.6,1.51,0.61,0.315,53,8,140,0.698,0.75,0.879,1630188,1610612741
Jalen Suggs,ORL,35,20,15,1002.0,567,2349,961,169.0,4.32,3.69,0.241,17,14,35,0.529,0.429,0.857,1630591,1610612753
Jalen Williams,OKC,44,35,9,1440.0,926,3142,1414,194.1,3.71,3.23,0.295,31,1,73,0.839,0.0,0.795,1631114,1610612760
Jalen Wilson,BKN,49,16,33,1350.0,468,1862,1234,79.1,2.55,1.75,0.251,14,0,77,0.143,0.0,1.013,1630592,1610612751
Jamal Cain,NOP,19,3,16,235.0,72,248,123,8.3,2.0,1.15,0.29,4,0,19,1.0,0.0,0.684,1631288,1610612740
Jamal Murray,DEN,44,26,18,1583.0,897,3040,1439,228.8,4.52,3.93,0.295,41,27,57,0.585,0.519,0.965,1627750,1610612743
Jamal Shead,TOR,44,15,29,737.0,249,1694,694,126.0,4.46,3.95,0.147,11,0,19,0.182,0.0,0.316,1642347,1610612761
James Harden,LAC,47,28,19,1589.0,1001,3704,1461,338.6,5.48,4.74,0.27,37,16,27,0.108,0.5,0.519,201935,1610612746
James Johnson,IND,10,4,6,32.0,8,52,24,3.4,3.94,3.06,0.154,3,0,1,0.667,0.0,2.0,201949,1610612754
James Wiseman,IND,1,1,0,5.0,6,9,5,0.2,1.0,0.0,0.667,2,0,2,2.0,0.0,2.0,1630164,1610612754
Jamison Battle,TOR,34,10,24,428.0,186,489,354,12.5,1.53,0.83,0.38,7,0,22,0.286,0.0,0.955,1642419,1610612761
Jarace Walker,IND,48,27,21,803.0,298,1325,798,46.1,2.09,1.29,0.225,16,1,45,0.5,0.0,0.644,1641716,1610612754
Jared Butler,WAS,32,3,29,362.0,220,836,339,69.5,4.99,4.76,0.263,4,0,16,0.5,0.0,0.813,1630215,1610612764
Jared McCain,PHI,23,7,16,592.0,352,1049,556,62.4,3.57,3.57,0.336,5,1,9,0.4,0.0,0.889,1642272,1610612755
Jared Rhoden,CHA,4,1,3,12.0,4,27,18,0.8,1.72,1.3,0.148,0,0,4,0.0,0.0,0.5,1631197,1610612766
Jaren Jackson Jr.,MEM,48,33,15,1424.0,1116,2491,1423,114.3,2.75,1.98,0.448,32,116,96,0.875,0.716,1.208,1628991,1610612763
Jarred Vanderbilt,LAL,5,5,0,74.0,16,94,45,2.6,1.63,1.0,0.17,5,0,20,0.0,0.0,0.5,1629020,1610612747
Jarrett Allen,CLE,50,40,10,1445.0,690,1896,1182,47.1,1.49,0.43,0.364,214,21,438,0.832,1.238,1.071,1628386,1610612739
Javonte Green,NOP,45,10,35,1000.0,269,1398,621,38.1,1.63,0.66,0.192,24,1,64,0.542,0.0,0.906,1629750,1610612740
Jaxson Hayes,LAL,27,17,10,462.0,144,588,317,14.0,1.43,0.45,0.245,36,0,112,0.694,0.0,0.991,1629637,1610612747
Jay Huff,MEM,43,29,14,564.0,338,769,509,18.5,1.44,0.57,0.44,14,1,74,1.0,2.0,0.959,1630643,1610612763
Jaylen Brown,BOS,43,30,13,1521.0,993,2524,1359,175.1,4.16,3.52,0.393,58,107,125,0.776,0.701,0.872,1627759,1610612738
Jaylen Clark,MIN,8,6,2,75.0,26,49,36,1.2,1.52,1.02,0.531,0,0,9,0.0,0.0,1.111,1641740,1610612750
Jaylen Martin,BKN,3,2,1,5.0,3,7,3,0.3,2.32,1.0,0.429,0,0,0,0.0,0.0,0.0,1641798,1610612751
Jaylen Nowell,NOP,8,1,7,168.0,67,319,153,22.4,4.21,4.13,0.21,5,0,7,0.4,0.0,0.571,1629669,1610612740
Jaylen Wells,MEM,50,34,16,1310.0,570,1334,930,56.8,2.56,2.04,0.427,34,0,83,0.794,0.0,0.759,1642377,1610612763
Jaylin Williams,OKC,20,16,4,334.0,124,764,430,19.0,1.49,0.37,0.162,14,0,27,0.143,0.0,0.593,1631119,1610612760
Jaylon Tyson,CLE,31,24,7,281.0,92,393,195,17.2,2.63,1.97,0.234,5,2,26,0.4,1.0,0.731,1642281,1610612739
Jayson Tatum,BOS,47,33,14,1708.0,1260,3917,2127,236.1,3.62,2.33,0.322,77,64,80,0.792,0.766,1.0,1628369,1610612738
Jazian Gortman,DAL,16,8,8,57.0,24,106,45,8.2,4.62,4.04,0.226,2,0,0,1.5,0.0,0.0,1641789,1610612742
Jeff Dowtin Jr.,PHI,23,6,17,255.0,82,474,181,38.5,4.88,4.77,0.173,2,0,1,1.0,0.0,0.0,1630288,1610612755
Jeff Green,HOU,14,8,6,145.0,57,141,81,4.2,1.78,0.53,0.404,3,5,5,0.667,1.4,1.0,201145,1610612745
Jerami Grant,POR,39,18,21,1255.0,576,1565,1017,68.3,2.62,1.83,0.368,17,48,36,0.529,0.417,0.667,203924,1610612757
Jeremiah Robinson-Earl,NOP,41,11,30,736.0,229,1074,567,31.9,1.78,0.84,0.213,31,3,96,0.452,0.0,0.646,1630526,1610612740
Jeremy Sochan,SAS,28,11,17,758.0,334,1244,649,46.9,2.26,1.4,0.268,60,17,174,0.617,0.706,0.833,1631110,1610612759
Jericho Sims,NYK,39,25,14,422.0,64,553,305,14.9,1.62,0.59,0.116,28,4,93,0.393,0.25,0.505,1630579,1610612752
Jett Howard,ORL,42,21,21,461.0,189,556,348,23.6,2.55,2.03,0.34,7,0,13,0.286,0.0,0.923,1641724,1610612753
Jevon Carter,CHI,23,7,16,150.0,80,235,128,10.5,2.68,2.18,0.34,2,0,4,1.0,0.0,0.5,1628975,1610612741
Jimmy Butler,MIA,25,13,12,766.0,426,1427,896,94.3,3.97,2.74,0.299,44,39,139,0.659,0.41,0.799,202710,1610612748
Jock Landale,HOU,24,15,9,234.0,78,308,221,8.3,1.63,0.53,0.253,33,10,69,0.515,0.9,0.522,1629111,1610612745
Joe Ingles,MIN,12,7,5,58.0,10,111,73,5.0,2.71,1.44,0.09,2,0,1,0.0,0.0,0.0,204060,1610612750
Joel Embiid,PHI,14,8,6,419.0,346,865,640,38.9,2.7,1.35,0.4,64,73,61,0.547,0.726,0.951,203954,1610612755
John Collins,UTA,30,9,21,901.0,540,1576,905,49.4,1.88,0.81,0.343,64,68,154,0.797,0.721,1.013,1628381,1610612762
John Konchar,MEM,26,19,7,366.0,73,622,274,18.9,1.82,0.99,0.117,5,0,36,0.8,0.0,0.556,1629723,1610612763
Johnny Davis,WAS,33,3,30,240.0,80,265,153,11.0,2.49,1.97,0.302,3,1,15,0.667,0.0,0.8,1631098,1610612764
Johnny Furphy,IND,32,17,15,233.0,62,281,147,6.7,1.44,0.67,0.221,4,0,23,1.0,0.0,0.652,1642277,1610612754
Johnny Juzang,UTA,32,9,23,571.0,234,757,450,28.2,2.23,1.41,0.309,9,0,13,0.444,0.0,0.615,1630548,1610612762
Jonas Valančiūnas,SAC,49,8,41,982.0,564,2133,1341,75.4,2.12,0.67,0.264,188,127,275,0.681,0.803,0.975,202685,1610612758
Jonathan Isaac,ORL,45,21,24,745.0,277,1074,498,25.9,1.44,0.35,0.258,24,5,142,0.792,0.4,0.979,1628371,1610612753
Jonathan Kuminga,GSW,32,18,14,832.0,536,1580,853,86.6,3.29,2.64,0.339,24,27,83,0.833,0.444,0.867,1630228,1610612744
Jonathan Mogbo,TOR,37,8,29,612.0,187,912,546,30.8,2.02,1.23,0.205,61,5,141,0.295,0.0,0.645,1642367,1610612761
Jordan Clarkson,UTA,26,7,19,665.0,418,1290,760,82.4,3.83,2.88,0.324,26,1,22,0.423,0.0,0.364,203903,1610612762
Jordan Hawkins,NOP,32,10,22,741.0,345,1030,664,33.9,1.97,1.51,0.335,4,0,8,0.5,0.0,0.75,1641722,1610612740
Jordan McLaughlin,SAS,28,14,14,190.0,53,421,188,26.5,3.78,3.51,0.126,5,0,5,0.0,0.0,0.0,1629162,1610612759
Jordan Miller,LAC,28,15,13,354.0,136,539,290,25.5,2.84,2.22,0.252,8,0,26,0.375,0.0,0.923,1641757,1610612746
Jordan Poole,WAS,42,8,34,1304.0,853,2728,1305,180.7,3.97,3.4,0.313,18,2,20,0.444,0.0,0.6,1629673,1610612764
Jordan Walsh,BOS,33,24,9,257.0,51,304,153,11.1,2.2,1.01,0.168,0,0,11,0.0,0.0,0.364,1641775,1610612738
Jose Alvarado,NOP,27,10,17,599.0,260,1294,528,94.2,4.37,4.48,0.201,5,0,10,0.4,0.0,0.4,1630631,1610612740
Josh Christopher,MIA,8,4,4,28.0,6,46,20,3.5,4.6,4.3,0.13,1,0,0,1.0,0.0,0.0,1630528,1610612748
Josh Giddey,CHI,47,21,26,1350.0,562,3378,1362,181.3,3.22,2.87,0.166,37,1,94,0.459,0.0,0.638,1630581,1610612741
Josh Green,CHA,44,11,33,1264.0,332,1274,773,41.1,1.94,1.23,0.261,24,0,50,0.25,0.0,0.52,1630182,1610612766
Josh Hart,NYK,50,33,17,1879.0,715,3501,1492,163.3,2.8,2.15,0.204,82,3,189,0.549,0.0,0.772,1628404,1610612752
Josh Minott,MIN,30,19,11,215.0,80,214,134,7.3,2.03,1.16,0.374,5,0,22,1.2,0.0,1.091,1631169,1610612750
Josh Okogie,CHA,32,11,21,499.0,220,665,404,21.3,1.93,1.22,0.331,14,0,54,0.286,0.0,0.87,1629006,1610612766
Josh Richardson,MIA,8,4,4,149.0,32,275,127,15.9,3.48,2.85,0.116,2,0,6,0.0,0.0,0.667,1626196,1610612748
Jrue Holiday,BOS,44,31,13,1330.0,483,2053,922,107.8,3.15,2.74,0.235,24,30,92,0.5,0.5,0.772,201950,1610612738
Julian Champagnie,SAS,47,21,26,1194.0,496,1695,882,43.4,1.54,0.72,0.293,26,1,46,1.115,0.0,0.935,1630577,1610612759
Julian Phillips,CHI,49,21,28,633.0,211,728,413,16.7,1.37,0.7,0.29,15,1,64,0.8,0.0,0.969,1641763,1610612741
Julian Strawther,DEN,50,31,19,1088.0,469,1381,858,56.3,2.45,1.79,0.34,14,0,24,0.786,0.0,1.125,1631124,1610612743
Julius Randle,MIN,48,27,21,1564.0,905,2698,1789,148.7,3.31,2.32,0.335,118,148,171,0.432,0.486,0.865,203944,1610612750
Justin Champagnie,WAS,31,6,25,583.0,238,773,382,23.1,1.8,0.92,0.308,13,0,64,0.923,0.0,0.906,1630551,1610612764
Justin Edwards,PHI,20,8,12,472.0,159,536,328,17.8,1.99,1.43,0.297,9,0,25,0.0,0.0,0.84,1642348,1610612755
Justin Minaya,POR,6,1,5,18.0,0,22,12,0.7,1.81,1.27,0.0,0,0,2,0.0,0.0,0.0,1631303,1610612757
Jusuf Nurkić,PHX,25,13,12,592.0,215,1186,614,31.9,1.61,0.7,0.181,58,37,130,0.534,0.784,0.623,203994,1610612756
KJ Martin,PHI,24,9,15,480.0,154,620,306,14.8,1.43,0.63,0.248,18,0,52,0.778,0.0,1.154,1630231,1610612755
KJ Simpson,CHA,17,1,16,295.0,91,649,271,44.9,4.15,3.97,0.14,3,0,19,1.333,0.0,0.737,1642354,1610612766
Kai Jones,LAC,27,14,13,205.0,59,261,144,8.1,1.85,0.82,0.226,18,2,47,0.444,0.0,0.872,1630539,1610612746
Karl-Anthony Towns,NYK,46,32,14,1597.0,1119,2810,1725,96.0,2.05,0.79,0.398,87,158,257,0.839,0.709,1.097,1626157,1610612752
Karlo Matković,NOP,12,3,9,118.0,22,135,84,3.4,1.51,0.58,0.163,6,2,24,0.333,1.0,0.417,1631255,1610612740
Kawhi Leonard,LAC,12,8,4,291.0,191,465,261,33.7,4.35,3.82,0.411,15,10,25,0.8,0.2,1.0,202695,1610612746
Keaton Wallace,ATL,22,9,13,386.0,130,806,321,54.4,4.05,3.84,0.161,4,0,9,1.0,0.0,0.444,1630811,1610612737
Keegan Murray,SAC,45,22,23,1585.0,545,2060,1078,64.0,1.86,1.05,0.265,18,6,119,0.667,0.5,0.639,1631099,1610612758
Kel'el Ware,MIA,33,16,17,598.0,285,796,482,17.8,1.34,0.31,0.358,29,7,147,0.862,0.571,1.041,1642276,1610612748
Keldon Johnson,SAS,44,19,25,1057.0,540,1660,866,64.7,2.34,1.41,0.325,33,8,107,0.818,0.75,0.822,1629640,1610612759
Kelly Olynyk,TOR,23,6,17,358.0,162,799,457,29.1,2.18,0.93,0.203,22,15,50,0.636,0.533,1.02,203482,1610612761
Kelly Oubre Jr.,PHI,46,19,27,1580.0,659,2338,1205,105.7,2.71,1.91,0.282,34,1,119,0.618,2.0,1.059,1626162,1610612755
Kenrich Williams,OKC,36,29,7,517.0,213,755,437,24.8,1.97,1.28,0.282,24,2,63,0.333,1.0,0.683,1629026,1610612760
Kentavious Caldwell-Pope,ORL,48,22,26,1474.0,434,1776,1050,68.1,2.3,1.39,0.244,15,0,23,0.533,0.0,0.87,203484,1610612753
Keon Ellis,SAC,46,23,23,1001.0,351,1362,724,53.4,2.35,1.71,0.258,18,1,41,0.333,0.0,0.659,1631165,1610612758
Keon Johnson,BKN,48,17,31,1099.0,466,1785,942,98.0,3.29,2.66,0.261,17,2,46,0.647,0.0,0.87,1630553,1610612751
Keshad Johnson,MIA,10,5,5,57.0,16,73,37,2.5,2.09,0.95,0.219,1,2,6,2.0,0.5,0.667,1642352,1610612748
Kessler Edwards,DAL,21,10,11,179.0,26,232,100,5.7,1.48,0.53,0.112,7,0,5,0.286,0.0,0.8,1630556,1610612742
Kevin Durant,PHX,39,24,15,1410.0,1050,2552,1739,139.6,3.28,2.0,0.411,66,98,42,0.833,0.49,1.19,201142,1610612756
Kevin Huerter,CHI,42,21,21,894.0,338,1460,835,53.0,2.18,1.39,0.232,12,0,40,0.5,0.0,0.85,1628989,1610612741
Kevin Love,MIA,18,11,7,200.0,104,443,239,12.3,1.67,0.58,0.235,7,12,40,0.286,0.5,0.625,201567,1610612748
Kevin Porter Jr.,LAC,44,24,20,845.0,393,1723,729,133.6,4.65,4.35,0.228,26,3,37,0.692,0.667,0.676,1629645,1610612746
Kevon Looney,GSW,42,22,20,692.0,222,1283,834,30.3,1.42,0.45,0.173,74,15,188,0.595,0.267,0.771,1626172,1610612744
Keyonte George,UTA,37,7,30,1156.0,599,2862,1159,231.8,4.86,4.0,0.209,5,0,14,1.8,0.0,0.857,1641718,1610612762
Khris Middleton,MIL,23,12,11,534.0,290,1016,520,59.9,3.54,2.76,0.285,7,36,11,0.429,0.75,0.455,203114,1610612749
Klay Thompson,DAL,44,21,23,1199.0,591,1381,964,50.4,2.19,1.43,0.428,20,7,35,0.5,0.571,0.514,202691,1610612742
Kobe Brown,LAC,19,9,10,121.0,49,178,87,7.2,2.44,1.59,0.275,4,3,17,1.0,1.0,0.882,1641738,1610612746
Kobe Bufkin,ATL,10,6,4,124.0,53,267,99,18.9,4.24,4.08,0.199,1,0,5,2.0,0.0,0.0,1641723,1610612737
Kris Dunn,LAC,43,24,19,968.0,255,1897,678,101.8,3.22,2.63,0.134,23,1,48,0.087,0.0,0.542,1627739,1610612746
Kris Murray,POR,42,17,25,575.0,170,558,354,17.6,1.89,1.14,0.305,15,0,56,1.067,0.0,0.589,1631200,1610612757
Kristaps Porziņģis,BOS,26,16,10,744.0,500,983,723,25.0,1.52,0.49,0.509,84,86,144,0.774,0.977,1.097,204001,1610612738
Kyle Anderson,GSW,36,19,17,541.0,189,1154,668,47.7,2.48,1.39,0.164,45,11,51,0.244,0.0,0.706,203937,1610612744
Kyle Filipowski,UTA,37,7,30,676.0,229,1025,571,36.2,2.12,0.84,0.223,67,11,89,0.388,1.364,0.888,1642271,1610612762
Kyle Kuzma,WAS,32,4,28,887.0,486,1349,861,69.5,3.09,1.95,0.36,40,20,58,0.375,0.7,0.603,1628398,1610612764
Kyle Lowry,PHI,30,14,16,589.0,128,1148,490,59.1,3.09,2.37,0.111,5,0,15,0.0,0.0,0.267,200768,1610612755
Kylor Kelley,DAL,4,1,3,54.0,18,85,45,1.9,1.31,0.31,0.212,6,0,15,0.667,0.0,1.0,1630283,1610612742
Kyrie Irving,DAL,40,23,17,1443.0,980,2797,1268,187.6,4.02,3.47,0.35,34,36,71,0.882,0.667,0.817,202681,1610612742
Kyshawn George,WAS,44,7,37,1118.0,329,1827,869,71.7,2.35,1.56,0.18,13,2,33,0.462,0.0,0.818,1642273,1610612764
LaMelo Ball,CHA,31,11,20,1031.0,873,2743,1091,215.1,4.7,4.64,0.318,8,0,26,0.875,0.0,0.654,1630163,1610612766
Landry Shamet,NYK,19,13,6,197.0,52,196,135,6.4,1.95,1.34,0.265,5,1,10,0.4,2.0,0.4,1629013,1610612752
Larry Nance Jr.,ATL,20,7,13,385.0,169,551,352,15.2,1.66,0.84,0.307,28,4,63,0.571,0.5,0.714,1626204,1610612737
Lauri Markkanen,UTA,36,7,29,1149.0,696,1733,1086,52.9,1.83,0.71,0.402,53,32,109,0.698,0.5,0.991,1628374,1610612762
LeBron James,LAL,45,27,18,1557.0,1083,3828,1971,255.3,4.0,3.05,0.283,91,143,118,0.527,0.622,0.941,2544,1610612747
Leonard Miller,MIN,5,4,1,15.0,8,32,13,1.0,1.86,1.09,0.25,1,0,3,2.0,0.0,0.667,1631159,1610612750
Lester Quinones,PHI,4,1,3,17.0,9,27,17,1.3,2.85,2.19,0.333,0,0,4,0.0,0.0,1.75,1631311,1610612755
Liam Robbins,MIL,13,8,5,57.0,9,68,53,1.7,1.51,0.56,0.132,8,1,18,0.75,0.0,0.5,1641857,1610612749
Lindy Waters III,GSW,37,17,20,641.0,206,961,539,33.3,2.08,1.56,0.214,7,0,22,0.571,0.0,0.818,1630322,1610612744
Lonzo Ball,CHI,30,14,16,647.0,215,1244,539,57.5,2.77,2.14,0.173,6,0,20,0.333,0.0,0.1,1628366,1610612741
Luguentz Dort,OKC,45,36,9,1304.0,450,1315,771,47.5,2.17,1.55,0.342,22,0,74,0.364,0.0,0.595,1629652,1610612760
Luka Dončić,LAL,22,13,9,785.0,619,1769,701,137.7,4.67,3.86,0.35,10,38,29,1.0,0.368,1.103,1629029,1610612747
Luka Garza,MIN,18,13,5,94.0,64,188,111,4.7,1.5,0.5,0.34,13,9,29,0.923,0.444,0.862,1630568,1610612750
Luke Kennard,MEM,37,26,11,819.0,364,1425,833,63.9,2.69,2.08,0.255,15,0,37,0.2,0.0,0.486,1628379,1610612763
Luke Kornet,BOS,44,29,15,725.0,227,744,487,15.7,1.27,0.28,0.305,55,8,239,0.309,0.5,0.87,1628436,1610612738
Luke Travers,CLE,6,5,1,42.0,8,55,28,1.7,1.82,1.07,0.145,1,0,4,2.0,0.0,1.5,1631247,1610612739
Mac McClung,ORL,1,0,1,5.0,0,10,4,0.8,4.91,5.2,0.0,0,0,0,0.0,0.0,0.0,1630644,1610612753
Malaki Branham,SAS,30,14,16,287.0,136,447,221,26.8,3.6,3.26,0.304,10,0,10,0.7,0.0,1.0,1631103,1610612759
Malcolm Brogdon,WAS,20,5,15,490.0,268,1066,485,78.4,4.41,4.51,0.251,10,0,29,0.8,0.0,0.483,1627763,1610612764
Malevy Leons,OKC,6,6,0,21.0,2,26,15,0.8,1.85,0.5,0.077,1,0,3,1.0,0.0,0.333,1642502,1610612760
Malik Beasley,DET,50,25,25,1389.0,815,1888,1317,68.2,2.17,1.51,0.432,13,0,23,0.692,0.0,0.826,1627736,1610612765
Malik Monk,SAC,40,22,18,1277.0,727,2560,1272,160.0,3.75,3.26,0.284,12,0,32,0.917,0.0,0.906,1628370,1610612758
MarJon Beauchamp,MIL,25,13,12,120.0,52,177,113,7.3,2.49,2.01,0.294,3,0,6,1.333,0.0,1.0,1630699,1610612749
Marcus Sasser,DET,39,18,21,545.0,231,1144,449,93.0,4.88,4.53,0.202,5,0,11,0.4,0.0,0.727,1631204,1610612765
Marcus Smart,MEM,18,11,7,382.0,165,677,353,35.3,3.13,2.51,0.244,6,10,17,0.0,0.6,0.353,203935,1610612763
Mark Williams,CHA,22,4,18,550.0,352,824,635,21.4,1.56,0.42,0.427,99,14,243,0.747,1.071,1.14,1631109,1610612766
Markieff Morris,LAL,7,5,2,41.0,12,64,42,2.0,1.86,0.92,0.188,1,1,0,2.0,0.0,0.0,202693,1610612747
Marvin Bagley III,WAS,19,3,16,166.0,93,256,165,8.2,1.92,0.65,0.363,28,9,43,0.464,0.333,1.186,1628963,1610612764
Mason Jones,SAC,4,2,2,20.0,5,48,30,2.4,2.97,2.35,0.104,0,0,0,0.0,0.0,0.0,1630222,1610612758
Mason Plumlee,PHX,48,25,23,840.0,195,1341,642,39.3,1.76,0.68,0.145,83,9,196,0.422,0.333,0.617,203486,1610612756
Matas Buzelis,CHI,49,22,27,683.0,284,821,444,24.7,1.8,1.06,0.346,19,2,48,0.684,1.0,0.792,1641824,1610612741
Matt Ryan,NYK,17,13,4,62.0,25,88,58,3.1,2.15,1.08,0.284,0,0,2,0.0,0.0,1.0,1630346,1610612752
Max Christie,DAL,47,27,20,1186.0,405,1414,807,56.8,2.41,1.74,0.286,25,0,60,0.8,0.0,1.017,1631108,1610612742
Max Strus,CLE,22,16,6,537.0,172,844,440,23.8,1.69,1.08,0.204,8,0,29,0.5,0.0,0.586,1629622,1610612739
Maxi Kleber,LAL,34,18,16,637.0,103,723,435,18.7,1.55,0.45,0.142,13,2,34,0.462,1.5,0.471,1628467,1610612747
Maxwell Lewis,BKN,8,4,4,30.0,7,32,20,1.2,2.17,1.56,0.219,0,0,1,0.0,0.0,2.0,1641721,1610612751
Micah Potter,UTA,20,7,13,351.0,76,411,202,10.3,1.5,0.44,0.185,13,0,23,0.385,0.0,0.435,1630695,1610612762
Michael Porter Jr.,DEN,50,31,19,1663.0,917,2261,1441,74.5,1.98,0.91,0.406,65,5,183,0.908,0.6,1.23,1629008,1610612743
Mikal Bridges,NYK,51,34,17,1955.0,928,2696,1909,102.8,2.29,1.49,0.344,67,60,179,0.731,0.5,1.101,1628969,1610612752
Mike Conley,MIN,45,26,19,1125.0,363,2310,1104,159.3,4.14,3.8,0.157,4,0,6,1.0,0.0,0.0,201144,1610612750
Miles Bridges,CHA,33,9,24,1059.0,646,2020,1062,99.1,2.94,2.19,0.32,17,14,79,1.353,0.286,1.316,1628970,1610612766
Miles McBride,NYK,41,28,13,954.0,375,1428,734,80.8,3.39,3.12,0.263,23,1,49,0.522,0.0,0.531,1630540,1610612752
Mo Bamba,LAC,27,18,9,336.0,123,490,275,14.2,1.73,0.58,0.251,25,3,52,0.6,0.667,1.096,1628964,1610612746
Monté Morris,PHX,38,19,19,493.0,189,999,405,72.1,4.33,3.88,0.189,4,0,7,0.0,0.0,0.0,1628420,1610612756
Moritz Wagner,ORL,30,18,12,564.0,386,957,645,31.4,1.97,0.94,0.403,72,22,142,0.611,0.727,0.958,1629021,1610612753
Moses Brown,IND,9,3,6,46.0,29,70,42,1.9,1.6,0.46,0.414,11,2,24,0.364,2.0,1.0,1629650,1610612754
Moses Moody,GSW,41,22,19,740.0,365,947,671,35.0,2.22,1.52,0.385,14,0,34,0.929,0.0,0.765,1630541,1610612744
Mouhamed Gueye,ATL,5,0,5,68.0,25,96,63,2.2,1.39,0.76,0.26,3,0,14,0.667,0.0,1.0,1631243,1610612737
