PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Mitchell Robinson,NYK,8,4,4,239,50,39,78.0,85,58.8,4,61.7,4.7
Mo Bamba,PHI,3,3,0,8,2,2,100.0,5,40.0,0,40.0,3.3
Moritz Wagner,ORL,7,4,3,127,10,6,60.0,25,40.0,0,40.0,8.5
Moses Moody,GSW,8,6,2,144,6,2,33.3,14,42.9,0,42.9,12.4
Moussa Diabate,LAC,3,3,0,12,3,3,100.0,6,50.0,0,50.0,4.3
Myles Turner,IND,8,5,3,207,12,9,75.0,33,36.4,2,38.7,8.4
Nassir Little,PHX,5,2,3,58,1,1,100.0,3,33.3,0,33.3,7.7
Naz Reid,MIN,7,5,2,164,7,4,57.1,19,36.8,1,38.9,7.3
Nic Claxton,BKN,1,0,1,28,4,3,75.0,8,50.0,0,50.0,5.3
Nick Richards,CHA,7,2,5,120,12,9,75.0,43,27.9,0,27.9,4.1
Nick Smith Jr.,CHA,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Nickeil Alexander-Walker,MIN,5,4,1,101,1,1,100.0,8,12.5,0,12.5,37.0
Nicolas Batum,PHI,5,4,1,98,2,2,100.0,4,50.0,0,50.0,5.7
Nikola Jokic,DEN,7,6,1,238,21,17,81.0,38,55.3,2,58.3,4.4
Nikola Jovic,MIA,2,0,2,28,0,0,0.0,2,0.0,0,0.0,0.0
Nikola Vucevic,CHI,8,3,5,283,23,15,65.2,46,50.0,0,50.0,3.8
Norman Powell,LAC,7,3,4,176,1,1,100.0,2,50.0,0,50.0,6.6
OG Anunoby,TOR,6,3,3,188,3,1,33.3,10,30.0,1,33.3,5.0
Obi Toppin,IND,8,5,3,179,9,4,44.4,16,56.3,0,56.3,8.9
Ochai Agbaji,UTA,7,2,5,118,4,3,75.0,11,36.4,1,40.0,7.3
Olivier Sarr,OKC,3,2,1,38,3,3,100.0,6,50.0,0,50.0,4.0
Omer Yurtseven,UTA,4,1,3,23,3,2,66.7,8,37.5,1,42.9,3.3
Onyeka Okongwu,ATL,7,4,3,158,20,9,45.0,35,57.1,1,58.8,5.8
Orlando Robinson,MIA,2,0,2,30,2,1,50.0,8,25.0,0,25.0,1.6
Oshae Brissett,BOS,4,4,0,54,5,2,40.0,25,20.0,5,25.0,4.9
Otto Porter Jr.,TOR,2,2,0,35,2,1,50.0,3,66.7,0,66.7,9.9
Ousmane Dieng,OKC,8,5,3,99,5,3,60.0,8,62.5,1,71.4,6.2
P.J. Tucker,LAC,6,2,4,119,10,2,20.0,20,50.0,1,52.6,7.7
P.J. Washington,CHA,7,2,5,235,7,4,57.1,21,33.3,2,36.8,4.9
Paolo Banchero,ORL,7,4,3,233,7,3,42.9,25,28.0,1,29.2,7.3
Pascal Siakam,TOR,7,3,4,249,4,1,25.0,23,17.4,4,21.1,6.1
Pat Connaughton,MIL,6,4,2,132,4,2,50.0,14,28.6,0,28.6,5.9
Patrick Beverley,PHI,7,6,1,118,10,4,40.0,16,62.5,0,62.5,9.9
Patrick Williams,CHI,8,3,5,179,5,2,40.0,19,26.3,1,27.8,10.4
Paul George,LAC,7,3,4,240,4,3,75.0,10,40.0,1,44.4,4.8
Paul Reed,PHI,7,6,1,92,13,6,46.2,26,50.0,0,50.0,5.9
Payton Pritchard,BOS,5,3,2,99,7,3,42.9,16,43.8,1,46.7,9.2
Peyton Watson,DEN,6,5,1,101,3,1,33.3,10,30.0,0,30.0,9.8
Precious Achiuwa,TOR,3,1,2,65,8,5,62.5,21,38.1,0,38.1,7.4
Quentin Grimes,NYK,8,4,4,191,1,1,100.0,6,16.7,1,20.0,7.9
RJ Barrett,NYK,6,4,2,188,4,1,25.0,13,30.8,1,33.3,16.0
Reggie Bullock Jr.,HOU,4,1,3,40,0,0,0.0,2,0.0,0,0.0,0.0
Reggie Jackson,DEN,5,5,0,109,1,0,0.0,1,100.0,0,100.0,12.7
Robert Covington,PHI,5,4,1,102,5,4,80.0,8,62.5,0,62.5,4.6
Robert Williams III,POR,6,2,4,119,11,9,81.8,25,44.0,0,44.0,3.8
Royce O'Neale,BKN,8,4,4,255,7,3,42.9,21,33.3,2,36.8,8.2
Rudy Gobert,MIN,7,5,2,227,28,21,75.0,62,45.2,2,46.7,3.9
Rui Hachimura,LAL,3,0,3,57,5,3,60.0,17,29.4,0,29.4,6.2
Russell Westbrook,LAC,7,3,4,231,11,5,45.5,32,34.4,0,34.4,6.2
Ryan Arcidiacono,NYK,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Ryan Rollins,WAS,3,0,3,24,1,0,0.0,5,20.0,0,20.0,2.6
Saben Lee,PHX,2,1,1,6,2,1,50.0,3,66.7,0,66.7,7.9
Saddiq Bey,ATL,7,4,3,195,15,4,26.7,29,51.7,1,53.6,7.6
Sam Hauser,BOS,7,5,2,131,4,0,0.0,13,30.8,0,30.8,12.7
Sam Merrill,CLE,2,0,2,20,1,0,0.0,2,50.0,0,50.0,23.3
Sandro Mamukelashvili,SAS,3,0,3,19,4,2,50.0,4,100.0,0,100.0,12.8
Santi Aldama,MEM,2,1,1,46,3,2,66.7,6,50.0,0,50.0,6.4
Sasha Vezenkov,SAC,5,2,3,74,1,0,0.0,5,20.0,0,20.0,3.5
Scoot Henderson,POR,4,1,3,122,3,2,66.7,7,42.9,1,50.0,12.3
Scottie Barnes,TOR,7,3,4,255,18,10,55.6,37,48.6,0,48.6,10.7
Seth Curry,DAL,3,2,1,32,2,1,50.0,5,40.0,0,40.0,9.0
Shaedon Sharpe,POR,7,3,4,273,15,7,46.7,31,48.4,4,55.6,12.6
Shai Gilgeous-Alexander,OKC,7,5,2,246,6,4,66.7,12,50.0,1,54.5,8.9
Shake Milton,MIN,6,4,2,107,1,1,100.0,5,20.0,0,20.0,26.8
Simone Fontecchio,UTA,6,1,5,64,5,1,20.0,8,62.5,0,62.5,6.6
Skylar Mays,POR,3,2,1,40,1,0,0.0,2,50.0,0,50.0,7.9
Spencer Dinwiddie,BKN,7,3,4,193,1,0,0.0,6,16.7,1,20.0,24.4
Stanley Umude,DET,2,0,2,28,0,0,0.0,1,0.0,0,0.0,0.0
Stephen Curry,GSW,8,6,2,254,7,2,28.6,10,70.0,2,87.5,21.2
Svi Mykhailiuk,BOS,1,1,0,11,0,0,0.0,1,0.0,0,0.0,0.0
T.J. McConnell,IND,4,3,1,62,3,1,33.3,5,60.0,0,60.0,12.6
Talen Horton-Tucker,UTA,8,2,6,200,5,4,80.0,11,45.5,0,45.5,8.5
Tari Eason,HOU,1,1,0,14,4,2,50.0,6,66.7,0,66.7,5.7
Taurean Prince,LAL,4,0,4,132,1,0,0.0,2,50.0,1,100.0,17.0
Taylor Hendricks,UTA,1,0,1,2,0,0,0.0,1,0.0,0,0.0,0.0
Terance Mann,LAC,1,0,1,19,0,0,0.0,2,0.0,0,0.0,0.0
Terry Rozier,CHA,5,2,3,179,4,2,50.0,8,50.0,0,50.0,12.4
Terry Taylor,CHI,1,1,0,2,0,0,0.0,1,0.0,0,0.0,0.0
Theo Maledon,CHA,5,1,4,89,1,0,0.0,5,20.0,0,20.0,20.0
Thomas Bryant,MIA,8,4,4,117,10,9,90.0,26,38.5,0,38.5,4.0
Tim Hardaway Jr.,DAL,6,5,1,175,3,0,0.0,10,30.0,2,37.5,19.2
Tobias Harris,PHI,7,6,1,254,6,1,16.7,25,24.0,0,24.0,10.1
Torrey Craig,CHI,8,3,5,168,11,4,36.4,32,34.4,2,36.7,7.0
Toumani Camara,POR,7,3,4,172,14,10,71.4,37,37.8,1,38.9,6.3
Trae Young,ATL,7,4,3,249,5,0,0.0,17,29.4,0,29.4,23.1
Trayce Jackson-Davis,GSW,3,2,1,36,8,4,50.0,11,72.7,1,80.0,4.4
Tre Jones,SAS,8,3,5,206,7,3,42.9,15,46.7,0,46.7,16.7
Tre Mann,OKC,1,0,1,8,1,0,0.0,1,100.0,0,100.0,21.9
Trendon Watford,BKN,3,2,1,38,3,1,33.3,4,75.0,0,75.0,11.0
Tristan Thompson,CLE,6,2,4,67,8,5,62.5,19,42.1,0,42.1,8.5
Troy Brown Jr.,MIN,5,4,1,33,1,0,0.0,2,50.0,0,50.0,5.0
Ty Jerome,CLE,1,0,1,9,1,0,0.0,2,50.0,0,50.0,35.1
Tyler Herro,MIA,8,4,4,272,3,0,0.0,24,12.5,2,13.6,24.2
Tyrese Haliburton,IND,7,5,2,224,3,1,33.3,9,33.3,0,33.3,13.5
Tyrese Maxey,PHI,7,6,1,263,5,2,40.0,14,35.7,0,35.7,13.0
Tyus Jones,WAS,7,2,5,180,4,0,0.0,8,50.0,0,50.0,16.0
Udoka Azubuike,PHX,2,2,0,9,0,0,0.0,1,0.0,0,0.0,0.0
Vasilije Micic,OKC,1,0,1,12,0,0,0.0,1,0.0,0,0.0,0.0
Victor Wembanyama,SAS,8,3,5,232,18,9,50.0,31,58.1,1,60.0,7.0
Vince Williams Jr.,MEM,2,0,2,26,0,0,0.0,3,0.0,0,0.0,0.0
Walker Kessler,UTA,8,2,6,192,27,17,63.0,50,54.0,0,54.0,6.2
Wendell Carter Jr.,ORL,5,3,2,147,11,6,54.5,30,36.7,0,36.7,7.6
Xavier Tillman,MEM,6,0,6,158,13,7,53.8,34,38.2,1,39.4,8.3
Yuta Watanabe,PHX,8,4,4,159,5,2,40.0,8,62.5,0,62.5,6.9
Zach Collins,SAS,8,3,5,240,13,7,53.8,38,34.2,1,35.1,5.3
Zach LaVine,CHI,8,3,5,282,4,0,0.0,14,28.6,1,30.8,18.2
Zeke Nnaji,DEN,5,4,1,63,6,3,50.0,15,40.0,0,40.0,6.1
Ziaire Williams,MEM,8,1,7,222,6,3,50.0,24,25.0,0,25.0,16.2
Zion Williamson,NOP,6,3,3,192,20,15,75.0,42,47.6,3,51.3,4.1
